entry_date,exit_date,entry_price,exit_price,peak_price,hold_days,gross_return,net_return,exit_reason
2015-02-18,2015-02-26,16.25,16.58300018310547,16.860000610351562,6,0.020492318960336542,0.01849231896033654,model_exit
2015-03-12,2015-03-26,15.493000030517578,17.121999740600586,17.325000762939453,10,0.10514423977759368,0.10314423977759368,model_exit
2015-04-17,2015-05-13,16.22100067138672,17.207000732421875,17.207000732421875,18,0.060785402886668116,0.058785402886668114,model_exit
2015-06-08,2015-08-13,15.951000213623047,15.395999908447266,16.200000762939453,47,-0.03479407546504698,-0.03679407546504698,model_exit
2015-08-27,2015-09-02,14.420999526977539,14.66100025177002,14.8100004196167,4,0.016642447310500685,0.014642447310500685,model_exit
2015-11-09,2016-02-05,14.418000221252441,14.763999938964844,14.899999618530273,60,0.023997760604996587,0.021997760604996586,max_hold
2016-02-22,2016-04-21,15.178999900817871,17.086000442504883,17.131000518798828,42,0.12563413625058795,0.12363413625058794,model_exit
2016-06-07,2016-06-08,16.37700080871582,16.968000411987305,17.049999237060547,1,0.03608716945027912,0.03408716945027912,model_exit
2016-06-28,2016-07-07,17.839000701904297,19.79800033569336,21.094999313354492,6,0.10981554777224378,0.10781554777224378,model_exit
2016-08-01,2016-08-03,20.46500015258789,20.43600082397461,20.75,2,-0.0014170206888375336,-0.0034170206888375337,model_exit
2016-09-12,2016-09-16,18.915000915527344,18.7810001373291,19.170000076293945,4,-0.007084365409056881,-0.009084365409056881,model_exit
2016-10-04,2016-12-01,17.71299934387207,16.427000045776367,18.799999237060547,39,-0.07260200675954986,-0.07460200675954987,model_exit
2016-12-15,2017-01-05,15.897000312805176,16.583999633789062,16.709999084472656,13,0.04321565751184542,0.041215657511845416,model_exit
2017-03-10,2017-03-20,16.882999420166016,17.402999877929688,17.469999313354492,6,0.030800241403938777,0.028800241403938776,model_exit
2017-05-03,2017-05-17,16.48699951171875,16.851999282836914,16.954999923706055,10,0.022138641470737408,0.020138641470737406,model_exit
2017-06-09,2017-07-26,17.19300079345703,16.415000915527344,17.454999923706055,32,-0.04525096504536674,-0.047250965045366744,model_exit
2017-10-26,2017-10-31,16.763999938964844,16.645000457763672,16.844999313354492,3,-0.007098513578765897,-0.009098513578765897,model_exit
2017-11-15,2017-11-17,16.950000762939453,17.357999801635742,17.357999801635742,2,0.024070738662641533,0.02207073866264153,model_exit
2017-12-04,2017-12-27,16.284000396728516,16.618999481201172,16.625,16,0.020572284224456228,0.018572284224456226,model_exit
2018-04-03,2018-04-09,16.347000122070312,16.499000549316406,16.499000549316406,4,0.009298368270082458,0.007298368270082458,model_exit
2018-05-08,2018-05-09,16.38800048828125,16.45800018310547,16.514999389648438,1,0.004271399361641004,0.002271399361641004,model_exit
2018-05-23,2018-05-24,16.33799934387207,16.621000289916992,16.621000289916992,1,0.017321640189137844,0.015321640189137843,model_exit
2018-06-08,2018-06-14,16.694000244140625,17.22599983215332,17.28499984741211,4,0.03186771176665215,0.02986771176665215,model_exit
2018-06-28,2018-07-09,15.951000213623047,16.05299949645996,16.170000076293945,6,0.006394538365675606,0.004394538365675606,model_exit
2018-07-23,2018-07-31,15.368000030517578,15.5,15.569999694824219,6,0.008589274415688353,0.006589274415688353,model_exit
2018-08-17,2018-08-27,14.616000175476074,14.843999862670898,14.843999862670898,6,0.015599321596710292,0.013599321596710292,model_exit
2018-09-11,2018-09-13,14.052000045776367,14.142999649047852,14.255000114440918,2,0.006475918230503863,0.004475918230503863,model_exit
2018-09-27,2018-11-21,14.201000213623047,14.479999542236328,14.739999771118164,39,0.01964645619437677,0.01764645619437677,model_exit
2019-01-28,2019-02-01,15.708999633789062,15.880000114440918,16.139999389648438,4,0.010885510512333552,0.008885510512333552,model_exit
2019-02-20,2019-02-21,16.156999588012695,15.791000366210938,16.156999588012695,1,-0.022652672596049528,-0.02465267259604953,model_exit
2019-04-03,2019-04-04,15.059000015258789,15.041000366210938,15.059000015258789,1,-0.0011952751862416289,-0.003195275186241629,model_exit
2019-04-23,2019-04-26,14.77299976348877,15.001999855041504,15.001999855041504,3,0.015501258730045153,0.013501258730045153,model_exit
2019-05-10,2019-06-05,14.72599983215332,14.753999710083008,15.0,17,0.0019013906185543217,-9.860938144567837e-05,model_exit
2019-07-22,2019-07-25,16.34000015258789,16.339000701904297,16.554000854492188,3,-6.116589193760902e-05,-0.002061165891937609,model_exit
2019-08-14,2019-08-15,17.253000259399414,17.187999725341797,17.253000259399414,1,-0.003767491629301123,-0.005767491629301123,model_exit
2019-09-03,2019-09-05,19.07900047302246,18.6560001373291,19.540000915527344,2,-0.022170990366685017,-0.02417099036668502,model_exit
2019-10-14,2019-10-24,17.634000778198242,17.73900032043457,17.73900032043457,8,0.005954380038711626,0.003954380038711626,model_exit
2019-11-11,2019-11-20,16.761999130249023,17.100000381469727,17.10300064086914,7,0.020164733847929828,0.018164733847929826,model_exit
2019-12-06,2019-12-12,16.481000900268555,16.844999313354492,17.014999389648438,4,0.022085940974616802,0.0200859409746168,model_exit
2020-02-28,2020-03-03,16.386999130249023,17.128999710083008,17.795000076293945,2,0.04527983274645542,0.043279832746455416,model_exit
2020-03-17,2020-04-14,12.468999862670898,16.07200050354004,16.07200050354004,19,0.28895666697821,0.28695666697821,model_exit
2020-04-28,2020-05-08,15.161999702453613,15.739999771118164,15.800000190734863,8,0.03812162511591488,0.03612162511591488,model_exit
2020-07-08,2020-07-09,19.08099937438965,18.881999969482422,19.364999771118164,1,-0.010429191941294325,-0.012429191941294325,model_exit
2020-07-27,2020-07-28,24.47599983215332,24.266000747680664,26.020000457763672,1,-0.00857979595982783,-0.01057979595982783,model_exit
2020-09-29,2020-10-09,24.3799991607666,25.069000244140625,25.235000610351562,8,0.02826091497504213,0.026260914975042127,model_exit
2020-10-30,2020-11-02,23.617000579833984,24.006000518798828,24.200000762939453,1,0.016471183021310676,0.014471183021310676,model_exit
2020-11-30,2020-12-01,22.534000396728516,24.033000946044922,24.094999313354492,1,0.06652172374746335,0.06452172374746334,model_exit
2021-01-26,2021-01-27,25.52899932861328,25.375999450683594,25.52899932861328,1,-0.005993179597846732,-0.007993179597846732,model_exit
2021-03-12,2021-03-15,25.8799991607666,26.253000259399414,26.334999084472656,1,0.014412716797853387,0.012412716797853387,model_exit
2021-03-31,2021-04-13,24.517000198364258,25.41699981689453,25.569000244140625,8,0.03670920631596353,0.034709206315963526,model_exit
2021-06-23,2021-06-28,26.107999801635742,26.218000411987305,26.218000411987305,3,0.004213291373805994,0.002213291373805994,model_exit
2021-07-26,2021-07-29,25.295000076293945,25.763999938964844,25.854999542236328,3,0.018541208193568526,0.016541208193568524,model_exit
2021-08-12,2021-08-30,23.104999542236328,23.959999084472656,24.219999313354492,12,0.03700495819847882,0.03500495819847882,model_exit
2021-09-14,2021-10-21,23.841999053955078,24.149999618530273,24.479999542236328,27,0.01291840352305118,0.01091840352305118,model_exit
2021-11-04,2021-11-08,23.9060001373291,24.53700065612793,24.55500030517578,2,0.026395068818456435,0.024395068818456433,model_exit
2021-11-30,2021-12-08,22.764999389648438,22.389999389648438,23.260000228881836,6,-0.016472655833696948,-0.01847265583369695,model_exit
2022-02-10,2022-02-11,23.518999099731445,23.365999221801758,23.518999099731445,1,-0.006505373688773797,-0.008505373688773797,model_exit
2022-03-01,2022-03-02,25.534000396728516,25.183000564575195,25.565000534057617,1,-0.013746370592141566,-0.015746370592141568,model_exit
