entry_date,exit_date,entry_price,exit_price,peak_price,hold_days,gross_return,net_return,exit_reason
2020-11-25,2020-12-03,23.356000900268555,24.086999893188477,24.375,5,0.03129812316934433,0.029298123169344326,model_exit
2021-01-04,2021-02-01,27.284000396728516,29.398000717163086,30.15999984741211,19,0.07748131834392025,0.07548131834392025,model_exit
2021-03-10,2021-03-16,26.101999282836914,25.974000930786133,26.40999984741211,4,-0.004903775786054276,-0.006903775786054276,model_exit
2021-05-13,2021-05-26,27.04400062561035,27.85300064086914,28.68000030517578,9,0.029914213745900975,0.027914213745900973,model_exit
2021-07-19,2021-07-29,25.125999450683594,25.763999938964844,25.854999542236328,8,0.025392044186480778,0.023392044186480776,model_exit
2021-08-26,2021-09-29,23.54599952697754,21.8327995300293,24.809999465942383,23,-0.07275970574047463,-0.07475970574047464,trail
2021-10-27,2021-11-02,24.18899917602539,23.5,24.2450008392334,4,-0.028483988568997254,-0.030483988568997256,model_exit
2021-12-01,2021-12-22,22.298999786376953,22.79199981689453,22.9950008392334,15,0.02210861631644856,0.020108616316448558,model_exit
2022-01-24,2022-02-18,23.795000076293945,23.990999221801758,24.0,19,0.008236988648009147,0.006236988648009147,model_exit
2022-04-04,2022-04-11,24.583999633789062,24.97800064086914,25.514999389648438,5,0.01602672522572579,0.01402672522572579,model_exit
2022-05-10,2022-06-02,21.389999389648438,22.253999710083008,22.395000457763672,16,0.040392723005532094,0.03839272300553209,model_exit
2022-07-01,2022-08-15,19.597000122070312,20.250999450683594,20.719999313354492,30,0.03337242050005096,0.03137242050005096,max_hold
2022-09-13,2022-10-03,19.389999389648438,20.518999099731445,20.704999923706055,14,0.05822587651476341,0.05622587651476341,model_exit
2022-10-31,2022-11-14,19.125,22.091999053955078,22.100000381469727,10,0.15513720543555953,0.15313720543555953,model_exit
2023-01-17,2023-01-20,23.944000244140625,23.829999923706055,24.315000534057617,3,-0.004761122589048927,-0.006761122589048927,model_exit
2023-02-17,2023-03-23,21.694000244140625,23.143999099731445,23.143999099731445,23,0.06683870375554424,0.06483870375554424,model_exit
2023-06-21,2023-06-23,22.77400016784668,22.327999114990234,22.77400016784668,2,-0.019583781925413768,-0.02158378192541377,model_exit
2023-07-24,2023-08-02,24.43600082397461,23.753999710083008,24.854000091552734,7,-0.027909686155456193,-0.029909686155456194,model_exit
2023-08-30,2023-09-27,24.733999252319336,22.476999282836914,25.059999465942383,19,-0.09125091120356443,-0.09325091120356443,model_exit
2023-10-25,2023-10-30,22.87700080871582,23.281999588012695,23.565000534057617,3,0.017703316211912457,0.015703316211912455,model_exit
