Date,p_up_cpcv
2014-03-11,0.6244522482820812
2014-03-12,0.5190691925439423
2014-03-13,0.5181086395825882
2014-03-14,0.46193742840690577
2014-03-17,0.48722207616883634
2014-03-18,0.6299857006905103
2014-03-19,0.4602057075933909
2014-03-20,0.45363286358038035
2014-03-21,0.44032413775702617
2014-03-24,0.5385041407562327
2014-03-25,0.5320012735613808
2014-03-26,0.5537297729593921
2014-03-27,0.5462831006992132
2014-03-28,0.5478194164373511
2014-03-31,0.5600127492807736
2014-04-01,0.5631040840084022
2014-04-02,0.5006443315515718
2014-04-03,0.5006443315515718
2014-04-04,0.5063903080082541
2014-04-07,0.5058866933815781
2014-04-08,0.5317886493966784
2014-04-09,0.5400277436796687
2014-04-10,0.5341917831582468
2014-04-11,0.5341917831582468
2014-04-14,0.5466181383835306
2014-04-15,0.5180692833828504
2014-04-16,0.5058866933815781
2014-04-17,0.5077131823711477
2014-04-18,0.5024708205411414
2014-04-21,0.5264765826707487
2014-04-22,0.51434551407792
2014-04-23,0.5058866933815781
2014-04-24,0.5006443315515718
2014-04-25,0.5251340182181927
2014-04-28,0.5421070480770934
2014-04-29,0.5303395893228309
2014-04-30,0.5415640594178066
2014-05-01,0.5685773895077931
2014-05-02,0.524260060614807
2014-05-05,0.5092777019130695
2014-05-06,0.5020668911687007
2014-05-07,0.5543105302991495
2014-05-08,0.5519161831207989
2014-05-09,0.5166961703694646
2014-05-12,0.5363216975878004
2014-05-13,0.5357450528158016
2014-05-14,0.551831577530697
2014-05-15,0.5395790625533156
2014-05-16,0.5253943855481713
2014-05-19,0.5428139036353776
2014-05-20,0.522991251786603
2014-05-21,0.5381880000089494
2014-05-22,0.5608421370792459
2014-05-23,0.5426675577740055
2014-05-26,0.5391468012723679
2014-05-27,0.516269100762951
2014-05-28,0.508812978996482
2014-05-29,0.508812978996482
2014-05-30,0.5233285020762368
2014-06-02,0.5109768803364405
2014-06-03,0.5338934605395554
2014-06-04,0.5389179495058128
2014-06-05,0.5370914605162432
2014-06-06,0.5338934605395554
2014-06-09,0.5323571448014175
2014-06-10,0.5730616480581924
2014-06-11,0.5044822167461958
2014-06-12,0.5330588785613373
2014-06-13,0.47163299735126546
2014-06-16,0.4791815965786667
2014-06-17,0.5081498611826811
2014-06-18,0.598890973977637
2014-06-19,0.5601029043991865
2014-06-20,0.5577634099352766
2014-06-23,0.5466282980721224
2014-06-24,0.5802494452703271
2014-06-25,0.6615831596996952
2014-06-26,0.6689410489435905
2014-06-27,0.6465149679804588
2014-06-30,0.5482679364012655
2014-07-01,0.5643710281079302
2014-07-02,0.5634407890280311
2014-07-03,0.5808938035313294
2014-07-04,0.5782878668570717
2014-07-07,0.5826181279970638
2014-07-08,0.5485872673342984
2014-07-09,0.6101068750233071
2014-07-10,0.5450969894409087
2014-07-11,0.5528834271526988
2014-07-14,0.555407229275918
2014-07-15,0.5470370807719174
2014-07-16,0.586329052670857
2014-07-17,0.5338479304617628
2014-07-18,0.5485872673342984
2014-07-21,0.5421012331889077
2014-07-22,0.555407229275918
2014-07-23,0.5485872673342984
2014-07-24,0.4128762013877057
2014-07-25,0.5765188924608867
2014-07-28,0.5700629970970621
2014-07-29,0.5574051387701688
2014-07-30,0.5729113238238528
2014-07-31,0.4456063483409342
2014-08-01,0.5085020592337608
2014-08-04,0.4765746579076987
2014-08-05,0.4856577833328563
2014-08-06,0.4614198913172383
2014-08-07,0.510699875942972
2014-08-08,0.4856577833328563
2014-08-11,0.45716068803697346
2014-08-12,0.42271639392340765
2014-08-13,0.4668689362912389
2014-08-14,0.49585769126257845
2014-08-15,0.5306297625742625
2014-08-18,0.5269237164823942
2014-08-19,0.53945109890767
2014-08-20,0.5433905484073762
2014-08-21,0.5442399877054557
2014-08-22,0.5466600753864409
2014-08-25,0.5403669786023767
2014-08-26,0.53369188619273
2014-08-27,0.5235609117546867
2014-08-28,0.500067686779573
2014-08-29,0.5323652941686772
2014-09-01,0.5400277436796687
2014-09-02,0.5484865643760105
2014-09-03,0.5671745603247802
2014-09-04,0.5466600753864409
2014-09-05,0.5484865643760105
2014-09-08,0.5481963911245789
2014-09-09,0.5363216975878004
2014-09-10,0.5357450528158016
2014-09-11,0.5616862894170368
2014-09-12,0.5481963911245789
2014-09-15,0.5663549077361141
2014-09-16,0.542360430603157
2014-09-17,0.5429540292945726
2014-09-18,0.540970460726391
2014-09-19,0.5615490650189116
2014-09-22,0.5469444196241007
2014-09-23,0.5469444196241007
2014-09-24,0.5447805182841422
2014-09-25,0.5469444196241007
2014-09-26,0.5447805182841422
2014-09-29,0.5538915436958891
2014-09-30,0.5589995853959712
2014-10-01,0.5414177135564346
2014-10-02,0.5432442025460043
2014-10-03,0.5424697143571334
2014-10-06,0.5528547761461416
2014-10-07,0.5469444196241007
2014-10-08,0.5338934605395554
2014-10-09,0.5524269122779273
2014-10-10,0.51963984351444
2014-10-13,0.5498071028633359
2014-10-14,0.5285694058892141
2014-10-15,0.5100641409738917
2014-10-16,0.5335560481891666
2014-10-17,0.5884861182602916
2014-10-20,0.5335560481891666
2014-10-21,0.5377444105397464
2014-10-22,0.5283691957454395
2014-10-23,0.5481963911245789
2014-10-24,0.5392847739280724
2014-10-27,0.5391377816651785
2014-10-28,0.5429540292945726
2014-10-29,0.5296165986894602
2014-10-30,0.535719949529125
2014-10-31,0.5405339416135874
2014-11-03,0.5376863845575218
2014-11-04,0.5429540292945726
2014-11-05,0.5428160119529515
2014-11-06,0.5357450528158016
2014-11-07,0.5359670874534366
2014-11-10,0.5323652941686772
2014-11-11,0.5334108693345503
2014-11-12,0.5381125549846864
2014-11-13,0.5335560481891666
2014-11-14,0.5662668472927261
2014-11-17,0.5280603038330967
2014-11-18,0.5312583038097844
2014-11-19,0.5403688767294942
2014-11-20,0.553018517088783
2014-11-21,0.5311161264831622
2014-11-24,0.5198916563881865
2014-11-25,0.5198916563881865
2014-11-26,0.5018954935289816
2014-11-27,0.5018954935289816
2014-11-28,0.5250972274928246
2014-12-01,0.5399123595298929
2014-12-02,0.4871940990709943
2014-12-03,0.4871940990709943
2014-12-04,0.5392847739280724
2014-12-05,0.4938264307777665
2014-12-08,0.4938264307777665
2014-12-09,0.5449757956326765
2014-12-10,0.5406088647897688
2014-12-11,0.5406088647897688
2014-12-12,0.508567143892485
2014-12-15,0.6410892327995816
2014-12-16,0.5672934360980216
2014-12-17,0.5751345238149809
2014-12-18,0.5583294576392858
2014-12-19,0.5265309728988737
2014-12-22,0.5666436608213444
2014-12-23,0.5682604232323539
2014-12-24,0.5626856523696139
2014-12-25,0.5409874146458079
2014-12-26,0.489313938001143
2014-12-29,0.5445271357580787
2014-12-30,0.4566548132125797
2014-12-31,0.5589061024112845
2015-01-01,0.5445271357580787
2015-01-02,0.5104326237602055
2015-01-05,0.6441655923153534
2015-01-06,0.7001354066996555
2015-01-07,0.7614404989618275
2015-01-08,0.7477766742014289
2015-01-09,0.7448505983882008
2015-01-12,0.6128085624230669
2015-01-13,0.5609969553079848
2015-01-14,0.5550869385592155
2015-01-15,0.5714402557198953
2015-01-16,0.5324744571667558
2015-01-19,0.5440991426831585
2015-01-20,0.5545109211625942
2015-01-21,0.5695127472369073
2015-01-22,0.5621307141745631
2015-01-23,0.574930533613285
2015-01-26,0.5435607180095545
2015-01-27,0.5403271726368463
2015-01-28,0.547351631455841
2015-01-29,0.6282851087763431
2015-01-30,0.5465697276134098
2015-02-02,0.5300067012658511
2015-02-03,0.5300067012658511
2015-02-04,0.5378639100021485
2015-02-05,0.5436396440182546
2015-02-06,0.4341901453010942
2015-02-09,0.5991928314889307
2015-02-10,0.4476818601050946
2015-02-11,0.4218327352963004
2015-02-12,0.4595103288424662
2015-02-13,0.5867613952097239
2015-02-16,0.5415628085153037
2015-02-17,0.43779361725721894
2015-02-18,0.4877751463725974
2015-02-19,0.49150764930221846
2015-02-20,0.4286433431012021
2015-02-23,0.5091031522479137
2015-02-24,0.5187137258480511
2015-02-25,0.5094405645983026
2015-02-26,0.5559650541750694
2015-02-27,0.5243962856374906
2015-03-02,0.4044647105084086
2015-03-03,0.5235609117546867
2015-03-04,0.5288032735846929
2015-03-05,0.5367299747692805
2015-03-06,0.5434538806294127
2015-03-09,0.559722576029342
2015-03-10,0.5415640594178066
2015-03-11,0.5591459312573432
2015-03-12,0.5591459312573432
2015-03-13,0.5609724202469129
2015-03-16,0.5302323545403149
2015-03-17,0.5326524422213001
2015-03-18,0.5214279721263244
2015-03-19,0.5139678875251474
2015-03-20,0.5009768165453753
2015-03-23,0.4089034189632125
2015-03-24,0.4365066700969213
2015-03-25,0.42363898249644016
2015-03-26,0.5077214263685418
2015-03-27,0.41171015629830715
2015-03-30,0.4544697127572318
2015-03-31,0.549599449616342
2015-04-01,0.5370746838641638
2015-04-02,0.6538805191068351
2015-04-03,0.5403082292368722
2015-04-06,0.5297060657129544
2015-04-07,0.5264725203402462
2015-04-08,0.6774511503430084
2015-04-09,0.4909001451628626
2015-04-10,0.4856577833328563
2015-04-13,0.4871940990709943
2015-04-14,0.5018954935289816
2015-04-15,0.5197522953307294
2015-04-16,0.5269669864551614
2015-04-17,0.5389976258754494
2015-04-20,0.5676212497009079
2015-04-21,0.5517468381129016
2015-04-22,0.5373375804566567
2015-04-23,0.5357450528158016
2015-04-24,0.5279223311773922
2015-04-27,0.5824291287714336
2015-04-28,0.5472751039666548
2015-04-29,0.5211863009597112
2015-04-30,0.5202393132622973
2015-05-01,0.5153426743758016
2015-05-04,0.42406052618099493
2015-05-05,0.39639028483057415
2015-05-06,0.3744454519205369
2015-05-07,0.42027632134963344
2015-05-08,0.3924416084188026
2015-05-11,0.4085442766488751
2015-05-12,0.40936175474053166
2015-05-13,0.5792974644561928
2015-05-14,0.5678169172496045
2015-05-15,0.5466771490924778
2015-05-18,0.5588778520055019
2015-05-19,0.5792974644561928
2015-05-20,0.5821457911829835
2015-05-21,0.5821457911829835
2015-05-22,0.5653638861508925
2015-05-25,0.5382076975579496
2015-05-26,0.4359762240297208
2015-05-27,0.5300825802376278
2015-05-28,0.5001249207354947
2015-05-29,0.5388448644785481
2015-06-01,0.43509958600647813
2015-06-02,0.431242180799371
2015-06-03,0.34767068400292356
2015-06-04,0.5323571448014175
2015-06-05,0.5722359578993749
2015-06-08,0.5650220442183769
2015-06-09,0.5728061288289447
2015-06-10,0.5752262165099299
2015-06-11,0.5405848824434092
2015-06-12,0.5389976258754494
2015-06-15,0.5688493914177184
2015-06-16,0.5179863745450496
2015-06-17,0.5091031522479137
2015-06-18,0.543067263701096
2015-06-19,0.5394664047112074
2015-06-22,0.5473215821259376
2015-06-23,0.5254020324383063
2015-06-24,0.5235609117546867
2015-06-25,0.5301932434614589
2015-06-26,0.5301932434614589
2015-06-29,0.5072766632583441
2015-06-30,0.5333912434381467
2015-07-01,0.5408410687844358
2015-07-02,0.5333156746214198
2015-07-03,0.5352005346437414
2015-07-06,0.5113116188010273
2015-07-07,0.5651029362356359
2015-07-08,0.5447805182841422
2015-07-09,0.5432442025460043
2015-07-10,0.5323571448014175
2015-07-13,0.5341836337909871
2015-07-14,0.5469444196241007
2015-07-15,0.535719949529125
2015-07-16,0.5517145648007018
2015-07-17,0.5498880758111322
2015-07-20,0.531729559199597
2015-07-21,0.5338934605395554
2015-07-22,0.5338934605395554
2015-07-23,0.535719949529125
2015-07-24,0.5911387231515557
2015-07-27,0.5819717166158668
2015-07-28,0.5461338135033875
2015-07-29,0.512407756312386
2015-07-30,0.5094405645983026
2015-07-31,0.5057713092318024
2015-08-03,0.5341836337909871
2015-08-04,0.5341836337909871
2015-08-05,0.5338934605395554
2015-08-06,0.5286878894349172
2015-08-07,0.5429880162049775
2015-08-10,0.5137843371702138
2015-08-11,0.5137843371702138
2015-08-12,0.6101760546766883
2015-08-13,0.5022316555059275
2015-08-14,0.5484527082715551
2015-08-17,0.5091232551145732
2015-08-18,0.5212886110688675
2015-08-19,0.5023228239486174
2015-08-20,0.547351631455841
2015-08-21,0.5533735132948194
2015-08-24,0.5556430633847578
2015-08-25,0.5663136278018076
2015-08-26,0.6675056907638
2015-08-27,0.662849636525902
2015-08-28,0.6062076226506387
2015-08-31,0.6245057073332551
2015-09-01,0.6125780934857438
2015-09-02,0.6396367361213083
2015-09-03,0.5896733160344684
2015-09-04,0.6094854828912422
2015-09-07,0.5855223600761701
2015-09-08,0.5649593372102005
2015-09-09,0.6236527310808696
2015-09-10,0.5793908622719328
2015-09-11,0.5947734473769142
2015-09-14,0.6081542396246289
2015-09-15,0.6384730913424027
2015-09-16,0.6669302205279737
2015-09-17,0.6751771294245671
2015-09-18,0.6632860307528106
2015-09-21,0.547426270572186
2015-09-22,0.5929034930254449
2015-09-23,0.5862941572378637
2015-09-24,0.6026288738229109
2015-09-25,0.6109757225187751
2015-09-28,0.5674974316863406
2015-09-29,0.5031965574332166
2015-09-30,0.6236527310808696
2015-10-01,0.5952353136281825
2015-10-02,0.6406104741330619
2015-10-05,0.565481320078531
2015-10-06,0.5608334801641566
2015-10-07,0.5608334801641566
2015-10-08,0.5485393576431974
2015-10-09,0.5612629551780437
2015-10-12,0.5457433121634878
2015-10-13,0.5897532772010987
2015-10-14,0.5699358012188276
2015-10-15,0.5803512541207823
2015-10-16,0.5837760261237149
2015-10-19,0.5817886287058989
2015-10-20,0.5735264902306139
2015-10-21,0.5824066354288691
2015-10-22,0.5958069924319381
2015-10-23,0.5940769202901592
2015-10-26,0.5717653265618015
2015-10-27,0.5785815969730572
2015-10-28,0.5338029575456622
2015-10-29,0.6246653944102926
2015-10-30,0.6209561581164238
2015-11-02,0.5232452117622455
2015-11-03,0.510516270527623
2015-11-04,0.5731119066940951
2015-11-05,0.4388121195076405
2015-11-06,0.5975801277887668
2015-11-09,0.6132544226848239
2015-11-10,0.612605221391002
2015-11-11,0.6282020906050136
2015-11-12,0.6162744767575024
2015-11-13,0.6111756003666178
2015-11-16,0.6111756003666178
2015-11-17,0.6111756003666178
2015-11-18,0.6268569307304025
2015-11-19,0.6044714365964461
2015-11-20,0.6267652548192302
2015-11-23,0.6235460363671158
2015-11-24,0.6204143733504728
2015-11-25,0.5932358766872149
2015-11-26,0.5932358766872149
2015-11-27,0.6003351228028978
2015-11-30,0.6237371922306427
2015-12-01,0.5962316345377483
2015-12-02,0.5918062556628306
2015-12-03,0.5918062556628306
2015-12-04,0.5947734473769142
2015-12-07,0.6267043839447263
2015-12-08,0.6298228674929247
2015-12-09,0.6178107924956403
2015-12-10,0.6298228674929247
2015-12-11,0.6172341477236416
2015-12-14,0.6334506569189327
2015-12-15,0.6327900592070084
2015-12-16,0.6247239911020402
2015-12-17,0.6283087853187673
2015-12-18,0.6215923280853972
2015-12-21,0.6016853910317528
2015-12-22,0.6016853910317528
2015-12-23,0.616381171471256
2015-12-24,0.6251668132550269
2015-12-25,0.6290698750305996
2015-12-28,0.6304759734292558
2015-12-29,0.6297384063431516
2015-12-30,0.6178107924956403
2015-12-31,0.6146791294789973
2016-01-01,0.6266912044762817
2016-01-04,0.6233737228731853
2016-01-05,0.6278166016965419
2016-01-06,0.6246395299522671
2016-01-07,0.7868263568760376
2016-01-08,0.6141415371291401
2016-01-11,0.6290463524048715
2016-01-12,0.6283932464685404
2016-01-13,0.8228588536470698
2016-01-14,0.6293291165300297
2016-01-15,0.6141415371291401
2016-01-18,0.611009874112497
2016-01-19,0.8118354599464539
2016-01-20,0.7617055818692378
2016-01-21,0.6146687053680653
2016-01-22,0.5984374348040364
2016-01-25,0.7965431245282562
2016-01-26,0.5750111867878959
2016-01-27,0.5694738316430581
2016-01-28,0.7804122052209455
2016-01-29,0.7860072558289999
2016-02-01,0.8164103059916107
2016-02-02,0.8174608381374098
2016-02-03,0.558347934115841
2016-02-04,0.5701135993307203
2016-02-05,0.5823989041259408
2016-02-08,0.6051284814120417
2016-02-09,0.5758442382019366
2016-02-10,0.5773874964270886
2016-02-11,0.572691359301533
2016-02-12,0.5464134582952922
2016-02-15,0.5847302195581028
2016-02-16,0.578609964433371
2016-02-17,0.5796325351941001
2016-02-18,0.5851670162910699
2016-02-19,0.578609964433371
2016-02-22,0.5765569067647112
2016-02-23,0.5782576919243155
2016-02-24,0.576848035910138
2016-02-25,0.5785685698674864
2016-02-26,0.4703318084858772
2016-02-29,0.587586196434693
2016-03-01,0.5867627452972883
2016-03-02,0.5868380512745499
2016-03-03,0.5869765095837305
2016-03-04,0.5470403310155121
2016-03-07,0.5301583410760977
2016-03-08,0.5602058429635319
2016-03-09,0.5807965802720308
2016-03-10,0.5519318256153366
2016-03-11,0.528060639198776
2016-03-14,0.5521498489264279
2016-03-15,0.5859274968949069
2016-03-16,0.5901497455792974
2016-03-17,0.5584152789837666
2016-03-18,0.5586259638067456
2016-03-21,0.5424964803057368
2016-03-22,0.5762398480184419
2016-03-23,0.6021601887002752
2016-03-24,0.6214907655941538
2016-03-25,0.6381752095593473
2016-03-28,0.5376314979211763
2016-03-29,0.6049593730734728
2016-03-30,0.6293213974281887
2016-03-31,0.5723680287964747
2016-04-01,0.5952054492327176
2016-04-04,0.635572626186991
2016-04-05,0.6713888925970526
2016-04-06,0.5614058973640239
2016-04-07,0.6026022587992242
2016-04-08,0.5886296750180686
2016-04-11,0.5785194596543819
2016-04-12,0.5604131884780174
2016-04-13,0.576191763252981
2016-04-14,0.5766120549391203
2016-04-15,0.5903890954463695
2016-04-18,0.5752009568813742
2016-04-19,0.5569744924098695
2016-04-20,0.5375087919633872
2016-04-21,0.527729629635685
2016-04-22,0.5372939794186065
2016-04-25,0.5412479381350513
2016-04-26,0.5412479381350513
2016-04-27,0.5408276464489121
2016-04-28,0.5466078821432369
2016-04-29,0.517486348261696
2016-05-02,0.4939309563125425
2016-05-03,0.4972121937064465
2016-05-04,0.5748664290851269
2016-05-05,0.5688486647135297
2016-05-06,0.5276737310929215
2016-05-09,0.56369363266281
2016-05-10,0.598271524919014
2016-05-11,0.5694678353173638
2016-05-12,0.5676867544869368
2016-05-13,0.5664520483483575
2016-05-16,0.5497713818004742
2016-05-17,0.5539689666690666
2016-05-18,0.5450156639093051
2016-05-19,0.6113412701931222
2016-05-20,0.6288875009978845
2016-05-23,0.38238265469412996
2016-05-24,0.5885188014414912
2016-05-25,0.5758575251503849
2016-05-26,0.5758575251503849
2016-05-27,0.5758575251503849
2016-05-30,0.5870867322778401
2016-05-31,0.5918062556628306
2016-06-01,0.5815238019002951
2016-06-02,0.5831259083999004
2016-06-03,0.5815238019002951
2016-06-06,0.6684262251061766
2016-06-07,0.6221428387761898
2016-06-08,0.5715624379372434
2016-06-09,0.5690227915971017
2016-06-10,0.5819968821681671
2016-06-13,0.5941158238552215
2016-06-14,0.5837508671166124
2016-06-15,0.5854280393795948
2016-06-16,0.5971845740798025
2016-06-17,0.5831832811579164
2016-06-20,0.5782355451549904
2016-06-21,0.578609964433371
2016-06-22,0.6075008101846728
2016-06-23,0.578609964433371
2016-06-24,0.5818799006541913
2016-06-27,0.5353032473322172
2016-06-28,0.5175267630630028
2016-06-29,0.570116913990799
2016-06-30,0.5654435758170894
2016-07-01,0.5738636330411926
2016-07-04,0.576848035910138
2016-07-05,0.5762376356607397
2016-07-06,0.5733212505589962
2016-07-07,0.5566409877261551
2016-07-08,0.5587308778194822
2016-07-11,0.5532971265598126
2016-07-12,0.5437681584123331
2016-07-13,0.5412277594105712
2016-07-14,0.5536801740111474
2016-07-15,0.5412479381350513
2016-07-18,0.5444814835077596
2016-07-19,0.5313492886157724
2016-07-20,0.5779994212312356
2016-07-21,0.5645654770948599
2016-07-22,0.5993768172970586
2016-07-25,0.5794711810334479
2016-07-26,0.581595009833673
2016-07-27,0.5711929844168163
2016-07-28,0.5697844602108171
2016-07-29,0.5313492886157724
2016-08-01,0.5313492886157724
2016-08-02,0.5374904916778598
2016-08-03,0.5409601696438237
2016-08-04,0.5334731174159975
2016-08-05,0.6014651730617413
2016-08-08,0.5885873072027208
2016-08-09,0.5771689292269846
2016-08-10,0.5809951453690987
2016-08-11,0.5811872576267021
2016-08-12,0.5991470463845461
2016-08-15,0.5786262859944775
2016-08-16,0.5561128086900732
