entry_date,exit_date,entry_price,exit_price,peak_price,hold_days,gross_return,net_return,exit_reason
2021-08-19,2021-09-29,23.219999313354492,21.8327995300293,24.809999465942383,28,-0.05974159450243288,-0.061741594502432884,trail
2021-11-03,2021-11-11,23.22599983215332,25.301000595092773,25.301000595092773,6,0.08933956677580301,0.08733956677580301,model_exit
2021-12-17,2022-01-20,22.506999969482422,24.711000442504883,24.711000442504883,22,0.09792511112146873,0.09592511112146873,model_exit
2022-02-25,2022-03-08,23.996999740600586,26.88800048828125,27.309999465942383,7,0.12047342496692925,0.11847342496692925,model_exit
2022-04-14,2022-04-28,25.690000534057617,23.003199462890624,26.139999389648438,9,-0.10458548132784429,-0.10658548132784429,trail
2022-06-03,2022-06-06,21.889999389648438,22.073999404907227,22.40999984741211,1,0.00840566561851075,0.006405665618510749,model_exit
2022-07-13,2022-08-24,19.13800048828125,18.895000457763672,20.719999313354492,30,-0.012697252812088444,-0.014697252812088444,max_hold
2022-09-29,2022-10-14,18.611000061035156,18.581199798583985,21.114999771118164,11,-0.0016012176859621086,-0.0036012176859621086,trail
2022-12-05,2022-12-08,22.198999404907227,23.062999725341797,23.459999084472656,3,0.03892068758034095,0.03692068758034095,model_exit
2023-01-18,2023-01-31,23.530000686645508,23.74799919128418,24.260000228881836,9,0.00926470455916295,0.007264704559162951,model_exit
2023-03-09,2023-03-14,20.024999618530273,21.929000854492188,21.929000854492188,3,0.09508121209650522,0.09308121209650522,model_exit
2023-06-21,2023-06-29,22.77400016784668,22.590999603271484,22.93899917602539,6,-0.00803550378618001,-0.01003550378618001,model_exit
2023-08-04,2023-08-29,23.617000579833984,24.777000427246094,24.777000427246094,17,0.04911715369997527,0.04711715369997527,model_exit
2023-10-04,2023-10-25,20.95599937438965,22.87700080871582,23.6299991607666,15,0.0916683284822879,0.0896683284822879,model_exit
2024-11-29,2024-12-11,30.684999465942383,32.5620002746582,32.5620002746582,8,0.06116998016568731,0.05916998016568731,model_exit
2025-01-17,2025-01-24,30.951000213623047,31.023000717163086,31.31100082397461,4,0.0023262738859195498,0.0003262738859195497,model_exit
2025-03-03,2025-03-06,32.03200149536133,33.0629997253418,33.0629997253418,3,0.03218650667613665,0.03018650667613665,model_exit
2025-04-10,2025-05-23,30.67099952697754,33.44200134277344,33.57500076293945,30,0.09034598997527254,0.08834598997527254,max_hold
