entry_date,exit_date,entry_price,exit_price,peak_price,hold_days,gross_return,net_return,exit_reason
2015-02-10,2015-03-16,16.85700035095215,15.60099983215332,17.277999877929688,23,-0.07450913523460212,-0.07650913523460212,model_exit
2015-04-22,2015-04-23,15.791000366210938,15.824000358581543,15.824000358581543,1,0.00208979745458171,8.979745458170992e-05,model_exit
2015-05-29,2015-06-19,16.68400001525879,16.104000091552734,17.100000381469727,15,-0.03476384099590035,-0.036763840995900354,model_exit
2015-07-27,2015-08-07,14.593999862670898,14.815999984741211,14.864999771118164,9,0.015211739355853515,0.013211739355853515,model_exit
2015-09-15,2015-09-16,14.319000244140625,14.878000259399414,14.899999618530273,1,0.03903903943905118,0.03703903943905118,model_exit
2015-10-30,2015-12-14,15.565999984741211,13.70599983215332,15.574999809265137,30,-0.11949120868631513,-0.12149120868631513,trail
2016-01-21,2016-01-25,14.083000183105469,14.239999771118164,14.289999961853027,2,0.011148163457459725,0.009148163457459725,model_exit
2016-03-01,2016-04-13,14.732999801635742,16.322999954223633,16.322999954223633,30,0.10792100549756056,0.10592100549756056,max_hold
2017-06-13,2017-06-14,16.738000869750977,17.10700035095215,17.18000030517578,1,0.022045612500118272,0.02004561250011827,model_exit
2017-07-20,2017-07-25,16.298999786376953,16.496999740600586,16.496999740600586,3,0.012147981889607973,0.010147981889607973,model_exit
2017-09-26,2017-09-28,16.804000854492188,16.773000717163086,16.889999389648438,2,-0.0018448069360109676,-0.0038448069360109676,model_exit
2017-11-02,2017-12-15,17.0939998626709,15.977999687194824,17.357999801635742,30,-0.06528607607591863,-0.06728607607591863,max_hold
2018-01-26,2018-01-31,17.381999969482422,17.20400047302246,17.381999969482422,2,-0.01024044970500948,-0.01224044970500948,model_exit
2018-03-08,2018-03-09,16.43600082397461,16.54599952697754,16.614999771118164,1,0.006692546695573176,0.004692546695573176,model_exit
2018-04-30,2018-05-03,16.312000274658203,16.36199951171875,16.530000686645508,3,0.0030651812296880188,0.0010651812296880187,model_exit
2018-06-08,2018-06-14,16.694000244140625,17.22599983215332,17.28499984741211,4,0.03186771176665215,0.02986771176665215,model_exit
2018-07-20,2018-08-31,15.489999771118164,14.437999725341797,15.569999694824219,30,-0.06791478769017611,-0.06991478769017612,max_hold
2018-10-08,2018-11-16,14.258999824523926,14.357999801635742,14.729000091552734,29,0.0069429818591866255,0.004942981859186625,model_exit
